--- 15MMapInputStreamILm128EjE read/write test ---
Elements: 268435456
 
n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       118.889000      118.889000      120.141000      120.141000      120.961000
     134217728  2       3       119.470000      119.470000      119.879000      119.879000      120.737000
      67108864  4       3       120.307000      120.307000      120.552000      120.552000      121.084000
      33554432  8       3       122.420000      122.420000      122.497000      122.497000      122.669000
     16777216   16      3       123.327000      123.327000      123.554000      123.554000      123.958000
      8388608   32      3       126.448000      126.448000      126.667000      126.667000      127.379000
      4194304   64      3       129.260000      129.260000      129.407000      129.407000      130.564000
     2097152    128     3       130.773000      130.773000      131.432000      131.432000      132.360000
     1048576    256     3       152.374000      152.374000      153.334000      153.334000      159.973000
      524288    512     3       146.031000      146.031000      153.070000      153.070000      168.976000

--- 17WriteOutputStreamIjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
             268435456  1       3       560.677000      560.677000      561.190000      561.190000      562.6
30000



--- 16FREADInputStreamIjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.548000       15.548000       15.879000       15.879000       25.906000
     134217728  2       3       58.319000       58.319000       59.816000       59.816000       60.266000
      67108864  4       3       61.174000       61.174000       61.774000       61.774000       63.115000
      33554432  8       3       58.194000       58.194000       58.220000       58.220000       58.391000
     16777216   16      3       76.470000       76.470000       77.671000       77.671000       78.113000
      8388608   32      3       70.338000       70.338000       70.674000       70.674000       72.420000
      4194304   64      3       62.331000       62.331000       62.883000       62.883000       65.158000
     2097152    128     3       62.399000       62.399000       62.860000       62.860000       63.615000
     1048576    256     3       57.214000       57.214000       62.281000       62.281000       63.804000
      524288    512     3       62.351000       62.351000       64.420000       64.420000       70.197000

--- 18FWRITEOutputStreamIjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.638000       15.638000       15.724000       15.724000       15.859000
     134217728  2       3       16.272000       16.272000       16.358000       16.358000       16.732000
      67108864  4       3       17.006000       17.006000       17.433000       17.433000       17.784000
      33554432  8       3       18.613000       18.613000       18.692000       18.692000       18.704000
     16777216   16      3       22.237000       22.237000       22.641000       22.641000       23.463000
      8388608   32      3       23.691000       23.691000       23.699000       23.699000       24.323000
      4194304   64      3       22.812000       22.812000       23.255000       23.255000       23.584000
     2097152    128     3       25.797000       25.797000       25.914000       25.914000       26.382000
     1048576    256     3       32.102000       32.102000       32.735000       32.735000       34.337000
      524288    512     3       34.668000       34.668000       35.356000       35.356000       36.210000











--- 15MMapInputStreamILm2048EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.098000       15.098000       15.381000       15.381000       16.469000
     134217728  2       3       53.119000       53.119000       54.208000       54.208000       54.281000
      67108864  4       3       57.675000       57.675000       58.399000       58.399000       58.549000
      33554432  8       3       58.918000       58.918000       59.266000       59.266000       60.025000
     16777216   16      3       75.753000       75.753000       77.388000       77.388000       77.611000
      8388608   32      3       72.962000       72.962000       74.224000       74.224000       75.420000
      4194304   64      3       70.688000       70.688000       71.167000       71.167000       71.997000
     2097152    128     3       66.384000       66.384000       67.282000       67.282000       67.387000
     1048576    256     3       54.734000       54.734000       55.328000       55.328000       56.596000
      524288    512     3       50.771000       50.771000       52.693000       52.693000       54.978000

